network,step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
48x5_20260611_lr1e-9,70,Queen's Gambit Declined: Harrwitz Attack,34,0.404987,0.022452,0.334187,0.015322,32.938725,39.44284
48x5_20260611_lr1e-9,70,Queen's Gambit Declined: Modern Variation,19,0.378206,0.031876,0.329033,0.019593,20.337829,22.827387
48x5_20260611_lr1e-9,70,Queen's Gambit Declined: Ragozin Defense,39,0.388569,0.022148,0.329671,0.017334,39.523261,46.597633
48x5_20260611_lr1e-9,70,Queen's Gambit Declined: Three Knights Variation,34,0.386848,0.025706,0.359526,0.014769,34.984703,36.819853
48x5_20260611_lr1e-9,70,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.137486,0.024894,0.303791,0.005946,81.285998,11.032204
48x5_20260611_lr1e-9,70,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.244659,0.039747,0.263161,0.008344,69.894862,19.747827
48x5_20260611_lr1e-9,70,Queen's Pawn Game: Accelerated London System,98,0.292253,0.049886,0.320097,0.018738,250.788913,120.309382
48x5_20260611_lr1e-9,70,Queen's Pawn Game: London System,35,0.283602,0.036045,0.323223,0.028665,114.095134,44.757004
48x5_20260611_lr1e-9,70,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.427821,0.061139,0.373112,0.028875,42.126784,10.892678
48x5_20260611_lr1e-9,70,Ruy Lopez: Exchange Variation,9,0.535471,0.106003,0.467343,0.036089,24.814611,7.637707
48x5_20260611_lr1e-9,70,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.501943,0.075348,0.401795,0.027337,24.623216,10.063152
48x5_20260611_lr1e-9,70,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.592818,0.074597,0.473418,0.034082,21.981398,7.458076
48x5_20260611_lr1e-9,70,Ruy Lopez: Morphy Defense,9,0.427208,0.065761,0.497945,0.022661,41.238892,6.825701
48x5_20260611_lr1e-9,70,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.380912,0.076168,0.453968,0.026772,43.030652,7.823029
48x5_20260611_lr1e-9,70,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.414487,0.114641,0.460445,0.07087,59.659573,14.01498
48x5_20260611_lr1e-9,70,Ruy Lopez: Steinitz Defense,17,0.380751,0.079611,0.371974,0.05218,83.948149,21.672759
48x5_20260611_lr1e-9,70,Semi-Slav Defense,14,0.274166,0.035175,0.367238,0.0222,52.180648,15.58745
48x5_20260611_lr1e-9,70,Semi-Slav Defense: Accelerated Move Order,17,0.311054,0.065431,0.33232,0.02061,72.232661,20.551942
48x5_20260611_lr1e-9,70,Semi-Slav Defense: Main Line,17,0.392236,0.054416,0.323265,0.020431,50.664535,21.182156
48x5_20260611_lr1e-9,70,Sicilian Defense,10,0.442803,0.094011,0.479263,0.074454,26.47239,9.42369
48x5_20260611_lr1e-9,70,Sicilian Defense: Chekhover Variation,13,0.41607,0.05725,0.409734,0.052242,14.659708,14.236131
48x5_20260611_lr1e-9,70,Sicilian Defense: Closed,66,0.345029,0.109799,0.361892,0.055075,367.191984,86.780789
48x5_20260611_lr1e-9,70,"Sicilian Defense: Closed, Traditional",34,0.388912,0.119355,0.3396,0.063751,186.532939,53.151613
48x5_20260611_lr1e-9,70,Sicilian Defense: Franco-Sicilian Variation,20,0.383884,0.107299,0.384879,0.075675,104.430962,27.274444
48x5_20260611_lr1e-9,70,Sicilian Defense: Grand Prix Attack,35,0.400754,0.091129,0.377194,0.063665,107.781792,45.203963
48x5_20260611_lr1e-9,70,Sicilian Defense: Löwenthal Variation,10,0.517718,0.083236,0.501852,0.056042,9.196382,8.032144
48x5_20260611_lr1e-9,70,Sicilian Defense: Modern Variations,35,0.300041,0.075199,0.311342,0.025573,180.929871,44.998593
48x5_20260611_lr1e-9,70,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.390519,0.120029,0.38408,0.073125,85.69753,23.126486
48x5_20260611_lr1e-9,70,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.399907,0.069745,0.391511,0.061378,11.750303,13.855622
48x5_20260611_lr1e-9,70,"Sicilian Defense: Modern Variations, Main Line",10,0.475237,0.071136,0.567433,0.085864,10.134513,8.220391
48x5_20260611_lr1e-9,70,Sicilian Defense: Old Sicilian,35,0.366795,0.083679,0.32401,0.04858,171.401652,47.564828
48x5_20260611_lr1e-9,70,Sicilian Defense: Open,17,0.474518,0.100193,0.45994,0.088346,48.378034,18.280124
48x5_20260611_lr1e-9,70,Sicilian Defense: Taimanov Variation,9,0.559999,0.054151,0.45596,0.071935,6.100794,8.850648
48x5_20260611_lr1e-9,80,Bishop's Opening,35,0.287415,0.127173,0.352661,0.054265,296.388752,45.741233
48x5_20260611_lr1e-9,80,Bishop's Opening: Berlin Defense,28,0.354881,0.107438,0.308934,0.012975,151.181406,34.812974
48x5_20260611_lr1e-9,80,Bogo-Indian Defense: Exchange Variation,18,0.427123,0.073233,0.347724,0.024347,19.163884,20.703641
48x5_20260611_lr1e-9,80,Bogo-Indian Defense: Nimzowitsch Variation,18,0.308659,0.083906,0.301482,0.012573,89.835785,22.691327
48x5_20260611_lr1e-9,80,Catalan Opening: Closed,24,0.374777,0.047734,0.379432,0.059839,75.019161,27.006645
48x5_20260611_lr1e-9,80,Grünfeld Defense,10,0.38781,0.140593,0.346147,0.059713,60.909735,14.212191
48x5_20260611_lr1e-9,80,Grünfeld Defense: Exchange Variation,10,0.47281,0.106691,0.436404,0.082957,25.870184,10.904629
48x5_20260611_lr1e-9,80,Grünfeld Defense: Three Knights Variation,30,0.325922,0.108246,0.330739,0.060153,187.740294,42.197992
48x5_20260611_lr1e-9,80,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.253928,0.057947,0.377614,0.068151,97.174168,25.488274
48x5_20260611_lr1e-9,80,Indian Defense: Anti-Nimzo-Indian,22,0.333228,0.069014,0.274575,0.03745,92.883473,36.274228
48x5_20260611_lr1e-9,80,Indian Defense: London System,35,0.323577,0.06886,0.350224,0.05641,114.280614,45.473879
48x5_20260611_lr1e-9,80,Italian Game: Classical Variation,18,0.37628,0.089132,0.364866,0.031454,85.917407,20.864884
48x5_20260611_lr1e-9,80,"Italian Game: Classical Variation, Albin Gambit",16,0.317285,0.086479,0.380332,0.028566,102.606279,17.306238
48x5_20260611_lr1e-9,80,"Italian Game: Classical Variation, Center Attack",16,0.468922,0.119358,0.428088,0.023157,80.683203,14.92749
48x5_20260611_lr1e-9,80,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.317666,0.085804,0.346306,0.017855,193.959284,39.841182
48x5_20260611_lr1e-9,80,"Italian Game: Giuoco Pianissimo, Normal",27,0.321967,0.065296,0.349352,0.016064,131.956169,30.233633
48x5_20260611_lr1e-9,80,Italian Game: Giuoco Piano,22,0.356134,0.111152,0.369313,0.020547,141.310041,23.673696
48x5_20260611_lr1e-9,80,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.431332,0.165776,0.444001,0.080385,161.836855,30.973696
48x5_20260611_lr1e-9,80,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.306996,0.067851,0.299176,0.015923,141.577149,40.095809
48x5_20260611_lr1e-9,80,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.222845,0.07774,0.323835,0.020155,185.910025,27.153871
48x5_20260611_lr1e-9,80,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.348364,0.131561,0.372124,0.029836,161.959915,24.647432
48x5_20260611_lr1e-9,80,King's Indian Defense,10,0.368596,0.075206,0.405792,0.040393,44.044504,10.220564
48x5_20260611_lr1e-9,80,King's Indian Defense: Fianchetto Variation,22,0.286264,0.057216,0.441064,0.108347,112.327318,26.620346
48x5_20260611_lr1e-9,80,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.239,0.059575,0.291299,0.054513,106.327649,25.066807
48x5_20260611_lr1e-9,80,King's Indian Defense: Four Pawns Attack,9,0.360784,0.060854,0.459675,0.05215,27.058662,8.295772
48x5_20260611_lr1e-9,80,King's Indian Defense: Normal Variation,10,0.342727,0.045104,0.400227,0.041976,28.014798,10.360807
48x5_20260611_lr1e-9,80,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.357723,0.095637,0.414267,0.048594,73.273204,18.514729
48x5_20260611_lr1e-9,80,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.384326,0.05899,0.43958,0.049356,58.769825,22.951681
48x5_20260611_lr1e-9,80,King's Indian Defense: Smyslov Variation,21,0.333065,0.080943,0.407008,0.054143,79.004586,22.122515
48x5_20260611_lr1e-9,80,London System,29,0.294009,0.079359,0.341028,0.051066,171.069102,39.710726
48x5_20260611_lr1e-9,80,"London System, with Bd3",13,0.340009,0.062097,0.399965,0.07114,64.373696,14.833596
48x5_20260611_lr1e-9,80,"London System, with Be2",13,0.326351,0.066175,0.383035,0.07741,65.366948,15.926746
48x5_20260611_lr1e-9,80,Neo-Grünfeld Defense: with Nf3,24,0.370696,0.110586,0.320509,0.051207,127.391721,33.330833
48x5_20260611_lr1e-9,80,Nimzo-Indian Defense,21,0.298183,0.0403,0.272688,0.013207,60.531397,28.684242
48x5_20260611_lr1e-9,80,Nimzo-Indian Defense: Classical Variation,10,0.280159,0.08002,0.336314,0.019322,63.065886,11.678434
48x5_20260611_lr1e-9,80,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.364444,0.068812,0.339277,0.020024,28.344788,11.632695
48x5_20260611_lr1e-9,80,Nimzo-Indian Defense: Three Knights Variation,30,0.313583,0.089563,0.326212,0.067083,122.921341,48.718731
48x5_20260611_lr1e-9,80,Petrov's Defense: Italian Variation,20,0.363384,0.144106,0.314097,0.012347,155.885011,24.594656
48x5_20260611_lr1e-9,80,Philidor Defense,51,0.30646,0.107365,0.3688,0.063277,379.020655,67.006097
48x5_20260611_lr1e-9,80,Philidor Defense: Exchange Variation,20,0.410017,0.063221,0.372259,0.040539,39.430073,23.163618
48x5_20260611_lr1e-9,80,Queen's Gambit Accepted,33,0.290397,0.094844,0.340622,0.036558,227.082084,40.516912
48x5_20260611_lr1e-9,80,Queen's Gambit Accepted: Old Variation,34,0.371042,0.091542,0.377624,0.054529,139.774955,40.351444
48x5_20260611_lr1e-9,80,Queen's Gambit Declined,38,0.33046,0.066252,0.336386,0.029532,177.696846,48.541262
48x5_20260611_lr1e-9,80,Queen's Gambit Declined: Harrwitz Attack,34,0.412735,0.020818,0.334187,0.015322,32.14858,39.44284
48x5_20260611_lr1e-9,80,Queen's Gambit Declined: Modern Variation,19,0.378944,0.031873,0.329033,0.019593,20.288043,22.827387
48x5_20260611_lr1e-9,80,Queen's Gambit Declined: Ragozin Defense,39,0.390929,0.021234,0.329671,0.017334,39.214128,46.597633
48x5_20260611_lr1e-9,80,Queen's Gambit Declined: Three Knights Variation,34,0.388839,0.025044,0.359526,0.014769,34.824614,36.819853
48x5_20260611_lr1e-9,80,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.137486,0.024894,0.303791,0.005946,81.285998,11.032204
48x5_20260611_lr1e-9,80,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.243906,0.03774,0.263161,0.008344,69.710014,19.747827
48x5_20260611_lr1e-9,80,Queen's Pawn Game: Accelerated London System,98,0.289242,0.046804,0.320097,0.018738,233.562852,120.309382
48x5_20260611_lr1e-9,80,Queen's Pawn Game: London System,35,0.293097,0.036369,0.323223,0.028665,113.179334,44.757004
48x5_20260611_lr1e-9,80,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.39931,0.055235,0.373112,0.028875,42.712129,10.892678
48x5_20260611_lr1e-9,80,Ruy Lopez: Exchange Variation,9,0.511809,0.104785,0.467343,0.036089,25.170334,7.637707
48x5_20260611_lr1e-9,80,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.480425,0.073072,0.401795,0.027337,25.045631,10.063152
48x5_20260611_lr1e-9,80,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.56928,0.076343,0.473418,0.034082,22.397746,7.458076
48x5_20260611_lr1e-9,80,Ruy Lopez: Morphy Defense,9,0.403299,0.059602,0.497945,0.022661,41.661307,6.825701
48x5_20260611_lr1e-9,80,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.357003,0.067795,0.453968,0.026772,43.453066,7.823029
48x5_20260611_lr1e-9,80,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.392969,0.108602,0.460445,0.07087,60.081988,14.01498
48x5_20260611_lr1e-9,80,Ruy Lopez: Steinitz Defense,17,0.357588,0.074176,0.371974,0.05218,84.842623,21.672759
48x5_20260611_lr1e-9,80,Semi-Slav Defense,14,0.288788,0.034807,0.367238,0.0222,51.31417,15.58745
48x5_20260611_lr1e-9,80,Semi-Slav Defense: Accelerated Move Order,17,0.326886,0.066291,0.33232,0.02061,71.644259,20.551942
48x5_20260611_lr1e-9,80,Semi-Slav Defense: Main Line,17,0.40217,0.047914,0.323265,0.020431,49.812946,21.182156
48x5_20260611_lr1e-9,80,Sicilian Defense,10,0.431797,0.101089,0.479263,0.074454,27.019085,9.42369
48x5_20260611_lr1e-9,80,Sicilian Defense: Chekhover Variation,13,0.391667,0.072613,0.409734,0.052242,16.488193,14.236131
48x5_20260611_lr1e-9,80,Sicilian Defense: Closed,66,0.346869,0.112199,0.361892,0.055075,397.285031,86.780789
48x5_20260611_lr1e-9,80,"Sicilian Defense: Closed, Traditional",34,0.393989,0.116805,0.3396,0.063751,185.773568,53.151613
48x5_20260611_lr1e-9,80,Sicilian Defense: Franco-Sicilian Variation,20,0.381292,0.107637,0.384879,0.075675,104.637613,27.274444
48x5_20260611_lr1e-9,80,Sicilian Defense: Grand Prix Attack,35,0.413238,0.106771,0.377194,0.063665,138.269689,45.203963
48x5_20260611_lr1e-9,80,Sicilian Defense: Löwenthal Variation,10,0.51259,0.085745,0.501852,0.056042,9.424641,8.032144
48x5_20260611_lr1e-9,80,Sicilian Defense: Modern Variations,35,0.303508,0.075917,0.311342,0.025573,195.161632,44.998593
48x5_20260611_lr1e-9,80,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.398076,0.129188,0.38408,0.073125,85.603648,23.126486
48x5_20260611_lr1e-9,80,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.391732,0.071362,0.391511,0.061378,11.949162,13.855622
48x5_20260611_lr1e-9,80,"Sicilian Defense: Modern Variations, Main Line",10,0.454909,0.068069,0.567433,0.085864,10.110135,8.220391
48x5_20260611_lr1e-9,80,Sicilian Defense: Old Sicilian,35,0.368573,0.080529,0.32401,0.04858,155.456383,47.564828
48x5_20260611_lr1e-9,80,Sicilian Defense: Open,17,0.471502,0.101414,0.45994,0.088346,48.606293,18.280124
48x5_20260611_lr1e-9,80,Sicilian Defense: Taimanov Variation,9,0.554275,0.052674,0.45596,0.071935,6.171614,8.850648
48x5_20260611_lr1e-9,90,Bishop's Opening,35,0.286766,0.126763,0.352661,0.054265,296.600855,45.741233
48x5_20260611_lr1e-9,90,Bishop's Opening: Berlin Defense,28,0.339657,0.089765,0.308934,0.012975,150.515514,34.812974
48x5_20260611_lr1e-9,90,Bogo-Indian Defense: Exchange Variation,18,0.421505,0.062937,0.347724,0.024347,18.98961,20.703641
48x5_20260611_lr1e-9,90,Bogo-Indian Defense: Nimzowitsch Variation,18,0.302558,0.079695,0.301482,0.012573,90.09262,22.691327
48x5_20260611_lr1e-9,90,Catalan Opening: Closed,24,0.380018,0.049929,0.379432,0.059839,74.798236,27.006645
48x5_20260611_lr1e-9,90,Grünfeld Defense,10,0.394762,0.143644,0.346147,0.059713,60.726933,14.212191
48x5_20260611_lr1e-9,90,Grünfeld Defense: Exchange Variation,10,0.474762,0.106207,0.436404,0.082957,25.722067,10.904629
48x5_20260611_lr1e-9,90,Grünfeld Defense: Three Knights Variation,30,0.316225,0.109502,0.330739,0.060153,203.935144,42.197992
48x5_20260611_lr1e-9,90,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.244986,0.061467,0.377614,0.068151,98.437943,25.488274
48x5_20260611_lr1e-9,90,Indian Defense: Anti-Nimzo-Indian,22,0.329888,0.070196,0.274575,0.03745,93.251347,36.274228
48x5_20260611_lr1e-9,90,Indian Defense: London System,35,0.321302,0.070196,0.350224,0.05641,101.381864,45.473879
48x5_20260611_lr1e-9,90,Italian Game: Classical Variation,18,0.375727,0.092714,0.364866,0.031454,86.428119,20.864884
48x5_20260611_lr1e-9,90,"Italian Game: Classical Variation, Albin Gambit",16,0.330422,0.092754,0.380332,0.028566,102.195825,17.306238
48x5_20260611_lr1e-9,90,"Italian Game: Classical Variation, Center Attack",16,0.476348,0.119183,0.428088,0.023157,80.532316,14.92749
48x5_20260611_lr1e-9,90,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.328976,0.083858,0.346306,0.017855,176.724445,39.841182
48x5_20260611_lr1e-9,90,"Italian Game: Giuoco Pianissimo, Normal",27,0.32872,0.062815,0.349352,0.016064,115.427504,30.233633
48x5_20260611_lr1e-9,90,Italian Game: Giuoco Piano,22,0.358251,0.114807,0.369313,0.020547,141.523877,23.673696
48x5_20260611_lr1e-9,90,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.437113,0.161068,0.444001,0.080385,130.630318,30.973696
48x5_20260611_lr1e-9,90,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.315958,0.062492,0.299176,0.015923,123.618912,40.095809
48x5_20260611_lr1e-9,90,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.228331,0.0755,0.323835,0.020155,155.137774,27.153871
48x5_20260611_lr1e-9,90,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.356016,0.128573,0.372124,0.029836,130.728132,24.647432
48x5_20260611_lr1e-9,90,King's Indian Defense,10,0.353592,0.080318,0.405792,0.040393,44.569966,10.220564
48x5_20260611_lr1e-9,90,King's Indian Defense: Fianchetto Variation,22,0.283969,0.057119,0.441064,0.108347,112.642313,26.620346
48x5_20260611_lr1e-9,90,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.236329,0.060137,0.291299,0.054513,106.653071,25.066807
48x5_20260611_lr1e-9,90,King's Indian Defense: Four Pawns Attack,9,0.378714,0.078145,0.459675,0.05215,27.428024,8.295772
48x5_20260611_lr1e-9,90,King's Indian Defense: Normal Variation,10,0.346825,0.055133,0.400227,0.041976,28.146489,10.360807
48x5_20260611_lr1e-9,90,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.35311,0.095118,0.414267,0.048594,73.686843,18.514729
48x5_20260611_lr1e-9,90,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.389063,0.063823,0.43958,0.049356,58.893765,22.951681
48x5_20260611_lr1e-9,90,King's Indian Defense: Smyslov Variation,21,0.321415,0.082558,0.407008,0.054143,80.145627,22.122515
48x5_20260611_lr1e-9,90,London System,29,0.283766,0.079794,0.341028,0.051066,172.214338,39.710726
48x5_20260611_lr1e-9,90,"London System, with Bd3",13,0.328398,0.065705,0.399965,0.07114,64.910073,14.833596
48x5_20260611_lr1e-9,90,"London System, with Be2",13,0.319733,0.068269,0.383035,0.07741,65.562398,15.926746
48x5_20260611_lr1e-9,90,Neo-Grünfeld Defense: with Nf3,24,0.364704,0.103454,0.320509,0.051207,127.15334,33.330833
48x5_20260611_lr1e-9,90,Nimzo-Indian Defense,21,0.298212,0.038722,0.272688,0.013207,60.424128,28.684242
48x5_20260611_lr1e-9,90,Nimzo-Indian Defense: Classical Variation,10,0.273752,0.077058,0.336314,0.019322,63.230189,11.678434
48x5_20260611_lr1e-9,90,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.372323,0.066074,0.339277,0.020024,27.860279,11.632695
48x5_20260611_lr1e-9,90,Nimzo-Indian Defense: Three Knights Variation,30,0.308252,0.089353,0.326212,0.067083,123.837226,48.718731
48x5_20260611_lr1e-9,90,Petrov's Defense: Italian Variation,20,0.37949,0.138729,0.314097,0.012347,138.48459,24.594656
48x5_20260611_lr1e-9,90,Philidor Defense,51,0.308052,0.106318,0.3688,0.063277,363.128354,67.006097
48x5_20260611_lr1e-9,90,Philidor Defense: Exchange Variation,20,0.400151,0.061763,0.372259,0.040539,40.167342,23.163618
48x5_20260611_lr1e-9,90,Queen's Gambit Accepted,33,0.29345,0.088047,0.340622,0.036558,225.676433,40.516912
48x5_20260611_lr1e-9,90,Queen's Gambit Accepted: Old Variation,34,0.371287,0.086422,0.377624,0.054529,124.299285,40.351444
48x5_20260611_lr1e-9,90,Queen's Gambit Declined,38,0.331222,0.071309,0.336386,0.029532,178.591445,48.541262
48x5_20260611_lr1e-9,90,Queen's Gambit Declined: Harrwitz Attack,34,0.414743,0.022617,0.334187,0.015322,32.167306,39.44284
48x5_20260611_lr1e-9,90,Queen's Gambit Declined: Modern Variation,19,0.382629,0.035866,0.329033,0.019593,20.494774,22.827387
48x5_20260611_lr1e-9,90,Queen's Gambit Declined: Ragozin Defense,39,0.38471,0.025661,0.329671,0.017334,40.640954,46.597633
48x5_20260611_lr1e-9,90,Queen's Gambit Declined: Three Knights Variation,34,0.393762,0.026996,0.359526,0.014769,34.600079,36.819853
48x5_20260611_lr1e-9,90,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.143098,0.026097,0.303791,0.005946,81.081203,11.032204
48x5_20260611_lr1e-9,90,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.250187,0.041955,0.263161,0.008344,69.749929,19.747827
48x5_20260611_lr1e-9,90,Queen's Pawn Game: Accelerated London System,98,0.298105,0.049888,0.320097,0.018738,229.238059,120.309382
48x5_20260611_lr1e-9,90,Queen's Pawn Game: London System,35,0.288003,0.033728,0.323223,0.028665,112.890853,44.757004
48x5_20260611_lr1e-9,90,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.420952,0.058804,0.373112,0.028875,42.249682,10.892678
48x5_20260611_lr1e-9,90,Ruy Lopez: Exchange Variation,9,0.526984,0.104324,0.467343,0.036089,24.915191,7.637707
48x5_20260611_lr1e-9,90,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.495952,0.073447,0.401795,0.027337,24.692047,10.063152
48x5_20260611_lr1e-9,90,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.586243,0.07391,0.473418,0.034082,22.081977,7.458076
48x5_20260611_lr1e-9,90,Ruy Lopez: Morphy Defense,9,0.419577,0.063152,0.497945,0.022661,41.36179,6.825701
48x5_20260611_lr1e-9,90,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.37328,0.072852,0.453968,0.026772,43.15355,7.823029
48x5_20260611_lr1e-9,90,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.407619,0.112123,0.460445,0.07087,59.782471,14.01498
48x5_20260611_lr1e-9,90,Ruy Lopez: Steinitz Defense,17,0.368496,0.076146,0.371974,0.05218,84.367753,21.672759
48x5_20260611_lr1e-9,90,Semi-Slav Defense,14,0.271558,0.040279,0.367238,0.0222,52.790861,15.58745
48x5_20260611_lr1e-9,90,Semi-Slav Defense: Accelerated Move Order,17,0.321258,0.067744,0.33232,0.02061,71.77879,20.551942
48x5_20260611_lr1e-9,90,Semi-Slav Defense: Main Line,17,0.40508,0.067926,0.323265,0.020431,50.647704,21.182156
48x5_20260611_lr1e-9,90,Sicilian Defense,10,0.416396,0.070126,0.479263,0.074454,26.648542,9.42369
48x5_20260611_lr1e-9,90,Sicilian Defense: Chekhover Variation,13,0.406026,0.069689,0.409734,0.052242,15.576585,14.236131
48x5_20260611_lr1e-9,90,Sicilian Defense: Closed,66,0.340652,0.111252,0.361892,0.055075,383.815304,86.780789
48x5_20260611_lr1e-9,90,"Sicilian Defense: Closed, Traditional",34,0.393049,0.123859,0.3396,0.063751,202.392223,53.151613
48x5_20260611_lr1e-9,90,Sicilian Defense: Franco-Sicilian Variation,20,0.38256,0.108393,0.384879,0.075675,104.73131,27.274444
48x5_20260611_lr1e-9,90,Sicilian Defense: Grand Prix Attack,35,0.415609,0.104347,0.377194,0.063665,122.288217,45.203963
48x5_20260611_lr1e-9,90,Sicilian Defense: Löwenthal Variation,10,0.498557,0.088677,0.501852,0.056042,10.032084,8.032144
48x5_20260611_lr1e-9,90,Sicilian Defense: Modern Variations,35,0.298258,0.074528,0.311342,0.025573,180.300992,44.998593
48x5_20260611_lr1e-9,90,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.398329,0.126345,0.38408,0.073125,85.504125,23.126486
48x5_20260611_lr1e-9,90,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.398215,0.065179,0.391511,0.061378,11.619285,13.855622
48x5_20260611_lr1e-9,90,"Sicilian Defense: Modern Variations, Main Line",10,0.466443,0.065497,0.567433,0.085864,9.695221,8.220391
48x5_20260611_lr1e-9,90,Sicilian Defense: Old Sicilian,35,0.365768,0.072099,0.32401,0.04858,139.255596,47.564828
48x5_20260611_lr1e-9,90,Sicilian Defense: Open,17,0.47226,0.09687,0.45994,0.088346,33.335495,18.280124
48x5_20260611_lr1e-9,90,Sicilian Defense: Taimanov Variation,9,0.558924,0.063033,0.45596,0.071935,6.241925,8.850648
48x5_20260611_lr1e-9,100,Bishop's Opening,35,0.296658,0.128579,0.352661,0.054265,280.289663,45.741233
48x5_20260611_lr1e-9,100,Bishop's Opening: Berlin Defense,28,0.340587,0.094902,0.308934,0.012975,166.623666,34.812974
48x5_20260611_lr1e-9,100,Bogo-Indian Defense: Exchange Variation,18,0.431318,0.075121,0.347724,0.024347,19.268967,20.703641
48x5_20260611_lr1e-9,100,Bogo-Indian Defense: Nimzowitsch Variation,18,0.310881,0.084635,0.301482,0.012573,89.856516,22.691327
48x5_20260611_lr1e-9,100,Catalan Opening: Closed,24,0.374505,0.04831,0.379432,0.059839,75.09588,27.006645
48x5_20260611_lr1e-9,100,Grünfeld Defense,10,0.366779,0.120824,0.346147,0.059713,61.094008,14.212191
48x5_20260611_lr1e-9,100,Grünfeld Defense: Exchange Variation,10,0.453736,0.088794,0.436404,0.082957,25.959287,10.904629
48x5_20260611_lr1e-9,100,Grünfeld Defense: Three Knights Variation,30,0.318647,0.103834,0.330739,0.060153,202.619048,42.197992
48x5_20260611_lr1e-9,100,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.246798,0.050954,0.377614,0.068151,97.194959,25.488274
48x5_20260611_lr1e-9,100,Indian Defense: Anti-Nimzo-Indian,22,0.32309,0.070225,0.274575,0.03745,93.771514,36.274228
48x5_20260611_lr1e-9,100,Indian Defense: London System,35,0.32226,0.068902,0.350224,0.05641,99.982875,45.473879
48x5_20260611_lr1e-9,100,Italian Game: Classical Variation,18,0.377699,0.094044,0.364866,0.031454,71.551084,20.864884
48x5_20260611_lr1e-9,100,"Italian Game: Classical Variation, Albin Gambit",16,0.337602,0.093479,0.380332,0.028566,87.061602,17.306238
48x5_20260611_lr1e-9,100,"Italian Game: Classical Variation, Center Attack",16,0.476591,0.111943,0.428088,0.023157,65.540411,14.92749
48x5_20260611_lr1e-9,100,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.330851,0.085217,0.346306,0.017855,146.644721,39.841182
48x5_20260611_lr1e-9,100,"Italian Game: Giuoco Pianissimo, Normal",27,0.328612,0.065323,0.349352,0.016064,115.823643,30.233633
48x5_20260611_lr1e-9,100,Italian Game: Giuoco Piano,22,0.36559,0.109316,0.369313,0.020547,111.09283,23.673696
